Source,Target
0,6
0,11
0,13
0,14
0,15
0,16
0,17
1,12
2,0
3,2
4,0
5,0
6,1
7,0
8,0
9,0
10,8
11,5
12,0
13,10
14,4
15,3
16,7
17,9
