Source,Target
0,16
0,26
0,37
0,40
0,41
0,42
1,19
2,0
3,14
4,2
5,6
6,39
7,0
8,36
9,13
10,15
11,25
12,38
13,33
14,0
15,31
16,43
17,23
18,0
19,7
20,35
21,8
22,5
23,24
24,11
25,32
26,21
27,30
28,20
29,4
30,0
31,34
32,27
33,28
34,29
35,18
36,12
37,17
38,3
39,0
40,22
41,10
42,44
43,1
44,9
