Source,Target
0,48
0,57
0,61
0,65
0,69
1,55
2,37
3,4
4,68
5,73
6,74
7,77
8,60
9,41
10,62
11,35
12,56
13,29
14,67
15,13
16,50
17,44
18,0
19,53
20,36
21,27
22,31
23,9
24,16
25,23
26,0
27,15
28,54
29,8
30,0
31,5
32,70
33,26
34,12
35,45
36,76
37,78
38,21
39,46
40,10
41,28
42,7
43,2
44,49
45,58
46,52
47,59
48,17
49,3
50,0
51,24
52,19
53,18
54,47
55,51
56,25
57,32
58,6
59,79
60,33
61,66
62,22
63,71
64,1
65,11
66,38
67,34
68,14
69,72
70,64
71,75
72,43
73,0
74,42
75,20
76,39
77,40
78,63
79,30
