Source,Target
0,8
0,12
0,16
0,21
1,13
2,26
3,11
4,39
5,18
6,20
7,32
8,31
9,19
10,3
11,22
12,28
13,0
14,17
15,29
16,6
17,34
18,9
19,14
20,38
21,10
22,7
23,35
24,25
25,1
26,27
27,37
28,4
29,23
30,15
31,5
32,24
33,36
34,0
35,0
36,2
37,0
38,30
39,33
