Source,Target
0,1
0,15
0,24
0,38
0,44
1,2
2,0
3,1
4,7
5,6
6,0
7,49
8,30
9,39
10,5
11,8
12,54
13,14
14,25
15,12
16,26
17,53
18,4
19,18
20,22
21,23
22,42
23,33
24,34
25,0
26,13
27,16
28,46
29,21
30,28
31,27
32,37
33,51
34,31
35,36
36,47
37,17
38,52
39,45
40,29
41,3
42,11
43,41
44,40
45,32
46,35
47,10
48,20
49,0
50,19
51,50
52,0
53,43
54,9
