Source,Target
0,20
0,51
0,54
0,55
0,59
0,62
0,63
0,66
0,68
0,71
0,73
1,9
2,49
3,12
4,42
5,52
6,30
7,37
8,27
9,36
10,23
11,32
12,39
13,47
14,72
15,33
16,31
17,44
18,2
19,3
20,70
21,1
22,60
23,11
24,0
25,0
26,13
27,0
28,0
29,15
30,18
31,74
32,28
33,34
34,24
35,65
36,0
37,0
38,40
39,0
40,6
41,64
42,0
43,0
44,67
45,46
46,43
47,35
48,4
49,41
50,10
51,16
52,19
53,0
54,26
55,50
56,7
57,22
58,0
59,61
60,25
61,45
62,57
63,38
64,53
65,58
66,17
67,29
68,14
69,21
70,8
71,5
72,48
73,69
74,56
