Source,Target
0,1
0,3
0,5
0,10
0,16
0,26
1,19
2,0
3,4
4,14
5,28
6,8
7,6
8,20
9,29
10,22
11,0
12,0
13,0
14,13
15,11
16,27
17,0
18,25
19,7
20,12
21,15
22,24
23,0
24,2
25,23
26,9
27,17
28,18
29,21
