Source,Target
0,8
0,9
0,12
0,21
0,22
1,7
2,13
3,6
4,24
5,23
6,19
7,0
8,14
9,5
10,0
11,0
12,20
13,0
14,2
15,17
16,1
17,18
18,0
19,10
20,4
21,3
22,15
23,11
24,16
