Source,Target
0,23
0,27
0,37
0,40
0,42
0,48
1,2
2,0
3,6
4,9
5,7
6,36
7,0
8,17
9,38
10,19
11,13
12,1
13,49
14,34
15,10
16,8
17,43
18,20
19,0
20,0
21,24
22,29
23,21
24,33
25,4
26,15
27,30
28,11
29,14
30,25
31,46
32,26
33,44
34,47
35,5
36,0
37,39
38,28
39,0
40,16
41,18
42,22
43,3
44,32
45,41
46,45
47,35
48,31
49,12
