Source,Target
0,1
0,7
0,8
0,11
0,16
0,27
0,28
0,29
0,33
1,24
2,13
3,0
4,0
5,0
6,9
7,26
8,21
9,32
10,5
11,14
12,0
13,4
14,22
15,0
16,10
17,0
18,0
19,2
20,0
21,15
22,18
23,19
24,20
25,23
26,30
27,34
28,25
29,3
30,31
31,0
32,17
33,6
34,12
