Source,Target
0,6
0,8
0,27
0,36
0,41
0,51
0,52
1,20
2,9
3,10
4,33
5,18
6,34
7,45
8,25
9,40
10,22
11,0
12,26
13,0
14,0
15,53
16,0
17,44
18,39
19,0
20,11
21,17
22,13
23,30
24,43
25,12
26,38
27,46
28,0
29,32
30,19
31,47
32,5
33,3
34,42
35,54
36,24
37,35
38,16
39,14
40,1
41,2
42,7
43,15
44,23
45,48
46,31
47,37
48,49
49,4
50,21
51,50
52,29
53,0
54,28
