Source,Target
0,25
0,29
0,44
0,45
0,67
1,7
2,13
3,49
4,65
5,0
6,59
7,0
8,38
9,23
10,63
11,2
12,5
13,64
14,9
15,56
16,53
17,69
18,10
19,71
20,51
21,48
22,26
23,36
24,6
25,28
26,68
27,72
28,41
29,15
30,52
31,55
32,0
33,46
34,60
35,57
36,27
37,22
38,47
39,16
40,0
41,18
42,50
43,32
44,3
45,11
46,30
47,31
48,70
49,19
50,8
51,12
52,24
53,35
54,74
55,4
56,58
57,61
58,33
59,73
60,17
61,0
62,20
63,1
64,39
65,43
66,14
67,37
68,21
69,40
70,54
71,66
72,42
73,62
74,34
