Source,Target
0,7
0,9
0,16
0,25
0,27
0,29
0,31
0,38
0,39
1,22
2,32
3,35
4,37
5,23
6,0
7,40
8,28
9,42
10,0
11,3
12,0
13,0
14,0
15,0
16,1
17,15
18,12
19,13
20,10
21,19
22,26
23,14
24,6
25,34
26,41
27,18
28,44
29,17
30,0
31,36
32,0
33,2
34,20
35,24
36,43
37,30
38,8
39,11
40,5
41,0
42,33
43,21
44,4
