Source,Target
0,2
0,6
0,8
0,9
0,13
0,14
0,20
0,25
0,29
0,38
0,39
1,0
2,19
3,21
4,15
5,17
6,5
7,0
8,28
9,33
10,1
11,0
12,31
13,30
14,4
15,24
16,0
17,11
18,0
19,18
20,23
21,0
22,12
23,16
24,0
25,3
26,0
27,0
28,35
29,37
30,32
31,27
32,0
33,7
34,10
35,26
36,0
37,36
38,34
39,22
