Source,Target
0,23
0,24
0,29
0,30
1,12
2,14
3,5
4,8
5,16
6,2
7,3
8,25
9,27
10,9
11,20
12,0
13,34
14,11
15,0
16,0
17,28
18,17
19,4
20,7
21,18
22,19
23,31
24,21
25,0
26,32
27,13
28,26
29,6
30,33
31,10
32,15
33,22
34,1
