Source,Target
0,1
0,11
0,13
0,19
0,21
1,12
2,0
3,6
4,24
5,9
6,22
7,0
8,14
9,0
10,0
11,23
12,20
13,8
14,18
15,17
16,7
17,2
18,10
19,3
20,4
21,15
22,0
23,5
24,16
